age,male,r_white,r_black,r_hispanic,r_asian,r_native,househd_size,have_child,have_elder,income_above_4k,college_edu,owner,pets,ht_single_fam,ht_mobile,ht_condo,hm_wood,hm_brick_cement,coast_dist,elevation,issued_mandatory,issued_voluntary,heard_order,od_voluntary,od_mandatory,know_evac_zone,ez_in_zone,ez_not_in_zone,src_local_radio,src_local_tv,src_cable_cnn,src_cable_weather_channel,src_cable_other,src_internet,importance_nhc,importance_local_media,trust_local_media,seek_local_weather_office,see_track_map,concern_wind,concern_fld_surge,concern_fld_rainfall,concern_tornado,sf_cat4_water,sf_cat4_wind_water,sf_cat3_water,sf_cat3_wind_water,sf_cat2_water,sf_cat2_wind_water,evac
53.0,0,1,0,0,0,0,3.0,0.0,0.0,1.0,0,0,1,1,0,0,0,0,14.1659611662,99.2,0,0,1.0,1,0,0,0,0,3,3,0,3,3,3,2.0,2.0,1.0,1.0,1.0,2.0,0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0
23.0,0,1,0,0,0,0,3.0,1.0,0.0,0.0,0,1,0,1,0,0,0,0,4.43968787527,7.6,1,0,1.0,0,1,1,1,0,2,3,1,3,3,3,1.0,2.0,1.0,0.0,1.0,0.0,2,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
52.0,1,1,0,0,0,0,4.0,0.0,0.0,0.0,1,1,1,1,0,0,1,0,2.71279763697,20.2,1,0,1.0,0,1,1,1,0,1,1,0,1,0,0,1.0,1.0,1.0,1.0,1.0,2.0,0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1
60.0,0,1,0,0,0,0,4.0,1.0,0.0,0.0,1,1,1,1,0,0,0,1,3.74721457445,13.1,1,0,1.0,1,0,1,0,1,0,3,0,2,3,0,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
27.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,0,0,3.74721457445,13.1,1,0,0.0,0,0,1,1,0,3,3,1,3,0,0,1.0,1.0,1.0,0.0,1.0,1.0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
42.0,0,1,0,0,0,0,2.0,1.0,0.0,1.0,1,1,1,1,0,0,0,1,4.4577712924,2.2,1,0,0.0,0,0,1,0,1,3,3,0,3,0,0,2.0,2.0,1.0,1.0,1.0,2.0,1,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0
43.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,1,0,0,1,0,1.03787706021,5.7,1,0,1.0,1,0,1,1,0,1,3,0,0,0,0,2.0,2.0,1.0,0.0,1.0,2.0,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
75.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,4.13195767574,46.7,1,0,0.0,0,0,0,0,0,3,2,0,3,0,0,2.0,1.0,1.0,0.0,1.0,1.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
56.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,1.79373645765,41.7,0,0,0.0,0,0,1,1,0,0,3,0,2,3,0,2.0,2.0,1.0,0.0,1.0,0.0,2,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
50.0,1,1,0,0,0,0,1.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,3.74721457445,13.1,1,0,1.0,1,0,1,1,0,0,0,0,0,0,0,1.0,2.0,1.0,0.0,0.0,1.0,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0
43.0,0,1,0,0,0,0,6.0,0.0,0.0,1.0,1,0,1,1,0,0,0,1,3.74721457445,13.1,1,0,1.0,0,1,1,1,0,3,3,1,3,3,1,2.0,2.0,1.0,0.0,1.0,2.0,2,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
65.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,2.71279763697,20.2,1,0,1.0,0,1,1,1,0,1,3,3,3,3,3,2.0,2.0,1.0,1.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0
54.0,1,0,1,0,0,0,4.0,1.0,0.0,1.0,0,1,0,1,0,0,0,1,0.635460586647,25.4,1,0,1.0,1,0,0,0,0,0,3,2,3,2,0,2.0,2.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
58.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,0,1,0,0,1,0,3.74721457445,13.1,1,0,1.0,1,0,1,1,0,2,3,0,2,0,0,2.0,1.0,1.0,1.0,1.0,2.0,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
52.0,0,1,0,0,0,0,8.0,1.0,0.0,1.0,1,1,1,1,0,0,1,0,3.16945733451,17.4,1,0,1.0,0,1,1,0,1,2,2,1,0,2,2,2.0,1.0,1.0,1.0,1.0,2.0,1,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0
55.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,1.79373645765,41.7,0,0,0.0,0,0,1,1,0,0,3,3,3,0,3,2.0,2.0,1.0,1.0,1.0,1.0,1,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1
48.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,3.90288486353,4.9,1,0,1.0,1,0,1,1,0,2,3,0,0,0,2,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1
68.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,0,1,0,0,1,0,2.71279763697,20.2,1,0,0.0,0,0,1,1,0,0,3,1,2,2,0,2.0,2.0,1.0,0.0,1.0,2.0,0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1
50.0,1,1,0,0,0,0,3.0,0.0,0.0,0.0,0,1,1,1,0,0,1,0,3.3529568719,85.6,1,0,1.0,0,1,1,1,0,0,0,0,2,0,0,2.0,2.0,1.0,0.0,1.0,2.0,0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1
45.0,1,0,1,0,0,0,4.0,1.0,0.0,1.0,1,1,1,1,0,0,1,0,3.90288486353,4.9,1,0,1.0,1,0,1,1,0,2,3,1,3,2,3,2.0,2.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
30.0,1,1,0,0,0,0,4.0,1.0,0.0,1.0,0,1,1,1,0,0,0,1,12.0846237559,33.7,0,0,0.0,0,0,0,0,0,3,3,1,2,3,0,1.0,2.0,1.0,0.0,1.0,2.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
62.0,1,0,1,0,0,0,4.0,1.0,1.0,0.0,1,1,1,1,0,0,1,0,8.72362351965,72.9,0,0,1.0,1,0,1,1,0,0,3,3,3,0,0,2.0,2.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
52.0,0,0,1,0,0,0,2.0,0.0,0.0,1.0,0,1,0,1,0,0,0,1,4.4577712924,2.2,1,0,1.0,0,1,1,1,0,3,3,3,3,0,0,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
33.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,1.33727045426,14.1,1,0,1.0,0,1,1,1,0,2,0,0,0,0,3,2.0,2.0,1.0,0.0,1.0,2.0,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
35.0,1,1,0,0,0,0,4.0,1.0,0.0,1.0,1,1,1,1,0,0,1,0,3.74721457445,13.1,1,0,0.0,0,0,1,1,0,2,3,0,3,0,3,2.0,2.0,1.0,1.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1
36.0,0,1,0,0,0,0,4.0,1.0,0.0,1.0,0,1,0,1,0,0,0,1,7.58731363716,68.9,0,0,1.0,1,0,1,1,0,0,3,0,2,2,0,2.0,2.0,1.0,0.0,1.0,2.0,1,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1
33.0,1,1,0,0,0,0,5.0,1.0,0.0,1.0,0,1,1,1,0,0,0,1,12.0846237559,33.7,0,0,0.0,0,0,0,0,0,0,3,0,0,0,3,2.0,2.0,1.0,0.0,1.0,2.0,0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1
50.0,1,1,0,0,0,0,5.0,1.0,0.0,1.0,1,1,1,1,0,0,0,1,3.90288486353,4.9,1,0,1.0,1,0,1,1,0,1,0,0,0,0,3,2.0,1.0,0.0,1.0,0.0,2.0,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1
49.0,1,1,0,0,0,0,2.0,1.0,0.0,0.0,0,1,1,0,0,0,0,0,14.1659611662,99.2,0,0,0.0,0,0,1,1,0,1,2,0,3,3,1,2.0,2.0,1.0,0.0,1.0,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
73.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,3.90288486353,4.9,1,0,0.0,0,0,1,1,0,3,3,0,0,0,0,2.0,2.0,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
44.0,0,1,0,0,0,0,3.0,1.0,0.0,1.0,0,1,1,1,0,0,0,1,12.0846237559,33.7,0,0,0.0,0,0,1,0,1,3,3,3,3,3,1,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1
42.0,0,1,0,0,0,0,5.0,1.0,0.0,1.0,0,0,1,0,1,0,0,0,1.79373645765,41.7,0,0,0.0,0,0,0,0,0,0,3,0,3,0,0,2.0,2.0,1.0,1.0,1.0,2.0,2,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0
34.0,0,1,0,0,0,0,5.0,1.0,0.0,0.0,0,1,1,1,0,0,1,0,3.74721457445,13.1,1,0,1.0,0,1,1,1,0,1,2,2,2,2,0,2.0,2.0,1.0,1.0,1.0,1.0,2,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
42.0,1,1,0,0,0,0,4.0,1.0,0.0,1.0,1,1,1,1,0,0,1,0,1.79373645765,41.7,0,0,0.0,0,0,0,0,0,1,3,1,1,1,0,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
38.0,0,1,0,0,0,0,3.0,1.0,0.0,1.0,0,1,1,1,0,0,0,1,4.13195767574,46.7,1,0,1.0,0,1,1,1,0,1,3,1,3,0,3,2.0,1.0,1.0,0.0,1.0,1.0,1,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1
75.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0.635460586647,25.4,1,0,0.0,0,0,0,0,0,3,3,3,3,0,0,2.0,2.0,1.0,1.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1
51.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,4.43968787527,7.6,1,0,1.0,0,1,1,1,0,3,3,0,0,0,0,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
50.0,1,1,0,0,0,0,3.0,1.0,0.0,0.0,0,1,1,0,1,0,0,0,8.72362351965,72.9,0,0,1.0,1,0,1,1,0,2,3,0,0,0,0,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1
59.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,12.0846237559,33.7,0,0,0.0,0,0,1,1,0,3,3,0,2,1,0,2.0,2.0,1.0,0.0,1.0,2.0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
52.0,1,1,0,0,0,0,3.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,4.13195767574,46.7,1,0,0.0,0,0,0,0,0,0,2,2,3,2,0,2.0,1.0,1.0,0.0,1.0,1.0,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0
77.0,0,1,0,0,0,0,1.0,0.0,0.0,1.0,1,1,0,1,0,0,0,1,3.90288486353,4.9,1,0,0.0,0,0,1,0,1,0,2,0,3,3,0,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0
83.0,1,1,0,0,0,0,1.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,3.74721457445,13.1,1,0,0.0,0,0,1,1,0,1,3,0,3,3,0,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0
32.0,0,0,1,0,0,0,3.0,1.0,0.0,0.0,0,0,1,1,0,0,1,0,1.33727045426,14.1,1,0,0.0,0,0,1,1,0,3,3,2,3,3,0,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
59.0,0,0,0,0,0,1,2.0,0.0,0.0,1.0,1,1,0,1,0,0,0,0,2.71279763697,20.2,1,0,1.0,0,1,1,1,0,3,3,3,3,3,0,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
46.0,0,1,0,0,0,0,5.0,0.0,0.0,1.0,0,1,1,1,0,0,1,0,1.33727045426,14.1,1,0,0.0,0,0,1,1,0,3,3,0,3,3,0,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0
59.0,1,1,0,0,0,0,4.0,0.0,0.0,1.0,1,1,1,1,0,0,0,0,1.33727045426,14.1,1,0,1.0,0,1,1,1,0,3,3,2,3,0,2,2.0,2.0,1.0,1.0,1.0,2.0,2,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1
51.0,0,1,0,0,0,0,3.0,1.0,0.0,1.0,0,1,0,1,0,0,1,0,2.71279763697,20.2,1,0,1.0,0,1,1,1,0,1,3,0,1,3,0,2.0,2.0,1.0,0.0,1.0,2.0,0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1
28.0,1,1,0,0,0,0,5.0,1.0,0.0,0.0,0,1,1,0,1,0,0,0,7.58731363716,68.9,0,0,1.0,0,0,0,0,0,3,3,0,0,0,0,2.0,2.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1
87.0,0,1,0,0,0,0,1.0,0.0,0.0,1.0,0,1,0,1,0,0,0,1,3.90288486353,4.9,1,0,0.0,0,0,1,1,0,0,3,0,0,1,0,2.0,2.0,1.0,0.0,1.0,2.0,1,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1
50.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,1,0,0,1,0,7.58731363716,68.9,0,0,0.0,0,0,0,0,0,1,3,2,0,0,0,2.0,2.0,1.0,0.0,1.0,1.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
52.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,0,0,1,1,0,0,1,0,1.33727045426,14.1,1,0,1.0,0,1,1,1,0,3,3,0,3,3,0,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35.0,1,1,0,0,0,0,5.0,1.0,0.0,1.0,0,1,1,1,0,0,1,0,4.43968787527,7.6,1,0,1.0,1,0,1,1,0,0,1,0,3,3,1,0.0,1.0,1.0,0.0,1.0,2.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
63.0,0,1,0,0,0,0,3.0,0.0,0.0,0.0,0,1,1,1,0,0,1,0,3.74721457445,13.1,1,0,1.0,1,0,1,1,0,2,0,0,3,0,0,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
58.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,2.9705226778,14.5,1,0,1.0,1,0,1,1,0,0,3,0,3,0,1,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1
50.0,0,0,1,0,0,0,3.0,1.0,0.0,0.0,1,1,1,1,0,0,0,1,2.9705226778,14.5,1,0,0.0,0,0,0,0,0,1,3,0,0,0,1,1.0,2.0,1.0,0.0,1.0,1.0,1,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1
61.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,4.13195767574,46.7,1,0,0.0,0,0,1,1,0,0,2,0,3,0,0,1.0,2.0,1.0,0.0,1.0,2.0,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1
48.0,0,1,0,0,0,0,5.0,1.0,0.0,1.0,1,1,1,1,0,0,0,1,3.16945733451,17.4,1,0,1.0,1,0,0,0,0,1,1,1,3,1,0,2.0,2.0,1.0,1.0,1.0,2.0,1,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0
23.0,1,0,0,0,0,1,3.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,14.1659611662,99.2,0,0,1.0,1,0,1,1,0,3,3,3,3,3,3,2.0,2.0,1.0,0.0,1.0,2.0,2,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
43.0,0,1,0,0,0,0,4.0,1.0,0.0,0.0,0,0,1,1,0,0,0,1,3.90288486353,4.9,1,0,1.0,0,1,1,1,0,2,3,1,3,3,0,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
65.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,1,1,1,1,0,0,0,1,1.79373645765,41.7,0,0,0.0,0,0,1,1,0,2,2,0,3,3,2,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0
55.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,1,0,0,1,0,2.23265529546,23.4,1,0,0.0,0,0,1,1,0,3,3,0,0,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0
29.0,0,1,0,0,0,0,5.0,1.0,0.0,1.0,1,0,1,1,0,0,0,1,12.844711351,90.4,0,0,0.0,0,0,0,0,0,2,2,0,1,0,0,1.0,2.0,1.0,1.0,1.0,2.0,0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1
55.0,1,0,1,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,4.4577712924,2.2,1,0,1.0,1,0,1,1,0,3,3,1,3,2,0,2.0,2.0,1.0,0.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1
54.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,1.79373645765,41.7,0,0,1.0,0,1,1,1,0,3,0,0,0,1,3,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1
61.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,0,1,0,0,0,1,3.16945733451,17.4,1,0,0.0,0,0,1,1,0,0,3,1,3,3,3,2.0,2.0,1.0,1.0,1.0,2.0,2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
57.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,0,1,0,0,0,1,3.90288486353,4.9,1,0,1.0,1,0,1,1,0,1,3,1,3,3,3,2.0,2.0,1.0,1.0,1.0,2.0,1,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1
52.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,2.71279763697,20.2,1,0,1.0,0,0,1,1,0,2,3,2,3,0,0,2.0,2.0,1.0,1.0,1.0,1.0,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
49.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,2.9705226778,14.5,1,0,1.0,1,0,1,1,0,2,3,1,2,2,2,2.0,2.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1
48.0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,4.4577712924,2.2,1,0,1.0,1,0,1,1,0,3,3,3,3,3,0,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1
70.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,2.9705226778,14.5,1,0,0.0,0,0,1,1,0,0,3,0,0,0,0,2.0,2.0,1.0,0.0,1.0,1.0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
37.0,1,1,0,0,0,0,4.0,1.0,0.0,1.0,1,1,0,1,0,0,0,1,3.16945733451,17.4,1,0,1.0,1,0,1,1,0,3,3,3,3,3,1,2.0,2.0,1.0,1.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1
62.0,1,1,0,0,0,0,3.0,0.0,0.0,1.0,1,1,1,1,0,0,0,0,3.90288486353,4.9,1,0,0.0,0,0,1,1,0,2,2,1,3,0,0,2.0,1.0,0.0,0.0,1.0,1.0,2,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0
71.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,1,0,0,1,0,2.71279763697,20.2,1,0,1.0,0,1,1,0,1,3,1,3,0,0,0,2.0,2.0,1.0,1.0,0.0,2.0,1,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1
51.0,0,1,0,0,0,0,5.0,1.0,0.0,1.0,1,1,1,1,0,0,0,0,8.72362351965,72.9,0,0,1.0,0,1,1,1,0,0,2,2,3,0,2,1.0,2.0,1.0,0.0,1.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
25.0,0,1,0,0,0,0,6.0,1.0,0.0,0.0,0,1,1,1,0,0,0,1,4.4577712924,2.2,1,0,1.0,1,0,1,1,0,3,3,3,3,3,0,2.0,2.0,1.0,1.0,1.0,2.0,0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
45.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,1,0,0,1,0,1.51103382265,6.2,1,0,1.0,1,0,1,1,0,1,2,0,2,0,3,2.0,1.0,0.0,1.0,1.0,1.0,2,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0
39.0,0,1,0,0,0,0,5.0,1.0,0.0,1.0,0,1,0,1,0,0,1,0,3.90288486353,4.9,1,0,0.0,0,0,1,0,1,1,3,3,3,3,0,0.0,0.0,1.0,0.0,1.0,2.0,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0
72.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,3.3529568719,85.6,1,0,0.0,0,0,1,1,0,0,3,1,0,0,0,0.0,2.0,1.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
46.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,1,0,3.90288486353,4.9,1,0,1.0,0,1,1,1,0,1,3,0,0,0,0,2.0,2.0,1.0,1.0,1.0,1.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21.0,0,1,0,0,0,0,3.0,1.0,0.0,1.0,0,1,1,1,0,0,1,0,8.72362351965,72.9,0,0,0.0,0,0,1,1,0,1,3,0,3,3,0,2.0,2.0,1.0,1.0,1.0,1.0,2,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1
44.0,0,1,0,0,0,0,5.0,1.0,0.0,0.0,1,1,1,1,0,0,0,1,3.16945733451,17.4,1,0,1.0,0,1,1,1,0,3,3,0,3,0,0,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0
61.0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,3.16945733451,17.4,1,0,0.0,0,0,0,0,0,3,3,2,2,2,0,2.0,2.0,1.0,0.0,1.0,2.0,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
62.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,0,1,0,0,0,1,2.9705226778,14.5,1,0,0.0,0,0,0,0,0,1,3,0,3,3,0,1.0,1.0,1.0,1.0,1.0,2.0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
38.0,1,1,0,0,0,0,4.0,1.0,0.0,0.0,0,0,1,1,0,0,1,0,1.03787706021,5.7,1,0,1.0,1,0,1,1,0,1,3,2,3,3,1,2.0,2.0,1.0,0.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0
60.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,1,0,3.74721457445,13.1,1,0,1.0,1,0,1,1,0,3,3,0,3,3,0,1.0,1.0,1.0,1.0,1.0,1.0,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
41.0,1,1,0,0,0,0,3.0,1.0,0.0,1.0,1,1,1,1,0,0,0,1,7.58731363716,68.9,0,0,1.0,1,0,1,1,0,1,1,0,1,0,3,2.0,1.0,1.0,1.0,1.0,2.0,0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1
30.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,1,1,1,1,0,0,1,0,3.16945733451,17.4,1,0,1.0,1,0,1,1,0,3,3,0,0,3,0,2.0,2.0,1.0,0.0,1.0,0.0,2,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
71.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,14.1659611662,99.2,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0,2.0,2.0,1.0,0.0,1.0,1.0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1
62.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,1.81600143607,23.5,1,0,1.0,0,1,1,1,0,2,2,0,3,0,2,2.0,2.0,0.0,0.0,1.0,1.0,0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1
60.0,0,1,0,0,0,0,3.0,0.0,0.0,0.0,0,1,1,1,0,0,1,0,3.74721457445,13.1,1,0,1.0,1,0,1,0,1,3,3,3,3,3,1,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30.0,1,0,1,0,0,0,5.0,1.0,0.0,0.0,1,1,0,1,0,0,0,1,3.74721457445,13.1,1,0,1.0,1,0,1,1,0,3,3,1,3,3,0,2.0,2.0,1.0,1.0,1.0,2.0,2,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1
