age,male,r_white,r_black,r_hispanic,r_asian,r_native,househd_size,have_child,have_elder,income_above_4k,college_edu,owner,pets,ht_single_fam,ht_mobile,ht_condo,hm_wood,hm_brick_cement,coast_dist,elevation,issued_mandatory,issued_voluntary,evac
33.0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,5.54357634765,0.0,0,1,1
42.0,0,1,0,0,0,0,4.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,12.0846237559,33.7,0,0,0
41.0,1,0,1,0,0,0,10.0,1.0,0.0,0.0,1,1,0,1,0,0,1,0,4.98490422396,1.1,0,1,0
45.0,1,0,0,0,0,0,5.0,1.0,0.0,1.0,1,1,1,1,0,0,1,0,4.01276419239,91.3,0,0,0
55.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,8.72362351965,72.9,0,0,0
52.0,1,1,0,0,0,0,3.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,3.90288486353,4.9,1,0,0
45.0,1,1,0,0,0,0,3.0,1.0,0.0,1.0,0,1,1,1,0,0,0,1,1.38892133377,11.9,1,0,1
33.0,1,0,1,0,0,0,3.0,0.0,1.0,0.0,0,1,0,1,0,0,0,1,11.6915611959,0.0,0,1,1
72.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,14.6773700831,0.0,1,0,1
46.0,0,1,0,0,0,0,4.0,0.0,0.0,1.0,1,0,1,0,0,1,0,0,0.635460586647,25.4,1,0,1
56.0,1,1,0,0,0,0,4.0,1.0,0.0,1.0,0,1,1,1,0,0,0,1,7.67629607295,3.0,1,0,0
21.0,1,1,0,0,0,0,4.0,1.0,0.0,1.0,0,1,1,1,0,0,1,0,4.01276419239,91.3,0,0,0
44.0,1,1,0,0,0,0,3.0,1.0,0.0,0.0,0,1,1,1,0,0,1,0,5.92326752839,44.2,0,0,1
71.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,3.90288486353,4.9,1,0,0
41.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,0,1,0,0,1,0,13.1293674202,4.2,0,1,0
34.0,0,0,1,0,0,0,4.0,1.0,0.0,0.0,0,0,1,1,0,0,0,1,17.9799284908,260.5,0,0,0
46.0,1,0,0,0,1,0,5.0,1.0,0.0,0.0,0,1,1,1,0,0,1,0,3.74721457445,13.1,1,0,0
61.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,2.39959255124,9.1,0,0,1
43.0,0,0,0,1,0,0,2.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,0.912623878528,0.2,0,0,1
49.0,1,0,1,0,0,0,5.0,1.0,0.0,0.0,0,1,0,1,0,0,0,1,7.84862525478,4.9,0,1,0
73.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,3.90288486353,4.9,1,0,0
56.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,6.81781610763,125.8,0,0,0
66.0,0,1,0,0,0,0,1.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,7.34192503794,5.4,0,1,0
57.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,1,0,0,1,0,3.90288486353,4.9,1,0,1
43.0,0,1,0,0,0,0,5.0,1.0,0.0,1.0,0,1,1,1,0,0,0,1,14.6773700831,0.0,1,0,1
57.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,0,0,5.57938804405,65.6,0,0,1
57.0,0,0,1,0,0,0,3.0,0.0,1.0,1.0,1,1,0,1,0,0,0,1,3.59985320299,30.5,0,0,0
45.0,1,1,0,0,0,0,4.0,1.0,0.0,1.0,1,1,1,1,0,0,1,0,5.57286077742,2.9,0,1,1
55.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,6.50261539888,169.4,0,0,1
42.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0,1,1,1,0,0,1,0,7.58731363716,68.9,0,0,0
37.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,12.2049077107,188.3,0,0,0
52.0,0,0,0,1,0,0,2.0,0.0,0.0,0.0,1,1,1,1,0,0,0,1,1.59409442352,0.0,0,1,0
58.0,0,1,0,0,0,0,1.0,0.0,0.0,1.0,0,1,1,1,0,0,1,0,3.74721457445,13.1,1,0,1
73.0,1,1,0,0,0,0,5.0,1.0,0.0,1.0,1,1,0,1,0,0,1,0,1.79373645765,41.7,0,0,0
62.0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,5.57938804405,65.6,0,0,1
43.0,0,0,1,0,0,0,3.0,1.0,0.0,1.0,1,0,1,1,0,0,0,1,1.83978271224,9.9,1,0,0
66.0,1,1,0,0,0,0,2.0,0.0,1.0,0.0,0,1,1,1,0,0,0,1,1.33727045426,14.1,1,0,0
45.0,0,1,0,0,0,0,4.0,1.0,0.0,1.0,1,1,0,1,0,0,1,0,4.98490422396,1.1,0,1,1
45.0,0,1,0,0,0,0,2.0,1.0,0.0,1.0,1,1,1,1,0,0,1,0,5.08061049195,20.3,0,0,1
46.0,1,0,1,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,11.6915611959,0.0,0,1,1
75.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,15.2260017144,1.3,1,0,1
52.0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,12.844711351,90.4,0,0,0
56.0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,11.6915611959,0.0,0,1,1
40.0,0,1,0,0,0,0,3.0,1.0,0.0,1.0,1,1,1,1,0,0,0,1,14.6773700831,0.0,1,0,1
50.0,0,1,0,0,0,0,3.0,0.0,0.0,0.0,1,1,1,1,0,0,0,1,1.83978271224,9.9,1,0,0
68.0,0,0,1,0,0,0,2.0,1.0,0.0,0.0,0,0,0,1,0,0,0,1,3.16945733451,17.4,1,0,1
37.0,0,1,0,0,0,0,4.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,6.50261539888,169.4,0,0,1
46.0,0,1,0,0,0,0,2.0,1.0,0.0,1.0,1,1,1,1,0,0,1,0,0.635460586647,25.4,1,0,1
52.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,12.0445396018,101.2,0,0,0
37.0,0,0,1,0,0,0,1.0,0.0,0.0,1.0,1,1,0,1,0,0,1,0,5.57286077742,2.9,0,1,1
46.0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,11.6915611959,0.0,0,1,1
81.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,1,0,0,1,0,4.259396922,1.1,0,1,0
57.0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,10.5951793574,153.0,0,0,0
42.0,0,1,0,0,0,0,6.0,1.0,0.0,1.0,0,1,1,1,0,0,0,1,4.45062081719,87.0,0,0,0
61.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,1,0,0,1,0,3.68808193045,0.0,0,1,0
60.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,5.57286077742,2.9,0,1,1
70.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,0,0,5.59795263816,3.2,0,1,0
39.0,1,1,0,0,0,0,3.0,0.0,0.0,1.0,0,1,1,1,0,0,1,0,2.71279763697,20.2,1,0,1
38.0,0,0,1,0,0,0,3.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0,5.96156828097,2.8,0,0,0
56.0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0,1,1,1,0,0,1,0,3.74721457445,13.1,1,0,0
35.0,1,0,0,0,1,0,8.0,1.0,0.0,1.0,1,1,1,0,0,1,0,0,3.90288486353,4.9,1,0,1
29.0,0,1,0,0,0,0,1.0,0.0,0.0,1.0,0,0,1,0,0,1,0,0,4.98490422396,1.1,0,1,1
77.0,1,0,0,0,0,0,2.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,4.19268340617,3.1,1,0,1
48.0,1,1,0,0,0,0,4.0,1.0,0.0,1.0,1,1,1,1,0,0,0,1,3.65714119175,153.4,0,0,1
37.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0,1,1,1,0,0,1,0,1.33727045426,14.1,1,0,1
46.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,5.2306235496,3.8,0,1,0
55.0,0,1,0,0,0,0,3.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,4.33897895503,44.6,0,0,0
39.0,0,1,0,0,0,0,5.0,1.0,0.0,1.0,1,1,1,1,0,0,0,1,8.47499001986,20.6,0,0,0
62.0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0,1,1,1,0,0,1,0,14.1659611662,99.2,0,0,1
60.0,0,1,0,0,0,0,3.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,1.59409442352,0.0,0,1,0
26.0,0,1,0,0,0,0,6.0,1.0,0.0,1.0,0,1,1,1,0,0,0,1,1.74768869467,1.5,0,0,0
34.0,1,1,0,0,0,0,3.0,1.0,0.0,1.0,1,1,0,1,0,0,0,1,8.69602619447,110.8,0,0,1
40.0,0,1,0,0,0,0,7.0,1.0,0.0,1.0,1,1,0,1,0,0,0,1,3.00920743897,21.0,0,0,1
73.0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,4.01276419239,91.3,0,0,1
57.0,0,0,1,0,0,0,3.0,1.0,0.0,0.0,0,1,0,1,0,0,1,0,24.8122608266,157.7,0,0,1
56.0,0,1,0,0,0,0,1.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,4.46811468756,11.7,0,1,1
61.0,0,1,0,0,0,0,2.0,0.0,1.0,0.0,0,1,0,1,0,0,0,1,1.81600143607,23.5,1,0,1
44.0,1,0,1,0,0,0,4.0,1.0,0.0,1.0,1,1,0,1,0,0,0,1,1.8054844338,0.0,0,1,0
42.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,6.86589464104,120.7,0,0,0
56.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,14.6335510212,248.5,0,0,0
82.0,1,1,0,0,0,0,2.0,0.0,1.0,1.0,1,1,1,1,0,0,1,0,2.71279763697,20.2,1,0,1
64.0,1,1,0,0,0,0,1.0,0.0,0.0,1.0,1,1,0,1,0,0,1,0,4.01276419239,91.3,0,0,0
57.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,0,1,0,0,0,1,8.90677460423,-5.4,0,1,0
71.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,2.94808433601,0.0,0,1,1
25.0,1,1,0,0,0,0,5.0,1.0,0.0,0.0,0,0,1,1,0,0,0,1,3.90288486353,4.9,1,0,1
37.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,1.79373645765,41.7,0,0,0
56.0,0,0,1,0,0,0,5.0,1.0,0.0,0.0,1,0,0,0,0,1,0,0,1.51103382265,6.2,1,0,1
44.0,0,1,0,0,0,0,3.0,0.0,0.0,1.0,1,1,0,1,0,0,0,1,12.2049077107,188.3,0,0,0
47.0,1,1,0,0,0,0,3.0,1.0,0.0,1.0,0,1,1,1,0,0,0,1,2.94808433601,0.0,0,1,0
32.0,1,1,0,0,0,0,3.0,1.0,0.0,1.0,1,1,1,1,0,0,0,1,1.59409442352,0.0,0,1,0
50.0,0,1,0,0,0,0,4.0,1.0,0.0,0.0,0,1,0,1,0,0,0,1,0.912623878528,0.2,0,0,0
69.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,1,1,1,1,0,0,0,1,2.71279763697,20.2,1,0,0
25.0,0,0,0,0,1,0,5.0,1.0,0.0,0.0,1,1,1,0,1,0,0,0,4.19268340617,3.1,1,0,1
48.0,1,1,0,0,0,0,3.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,9.57879996016,1.2,1,0,0
71.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,0,1,1,0,0,1,0,1.03787706021,5.7,1,0,1
30.0,0,0,1,0,0,0,3.0,1.0,0.0,0.0,0,1,1,0,0,1,0,0,2.41064832357,0.0,0,1,0
63.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,0.821239687314,63.5,0,0,0
85.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1.33727045426,14.1,1,0,1
67.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,1,1,1,1,0,0,1,0,3.74721457445,13.1,1,0,1
62.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,0,1,0,0,1,0,12.844711351,90.4,0,0,0
57.0,1,1,0,0,0,0,4.0,1.0,0.0,1.0,1,1,1,1,0,0,0,1,4.64277135982,9.0,0,0,0
54.0,0,1,0,0,0,0,3.0,0.0,0.0,0.0,1,1,1,1,0,0,1,0,5.54357634765,0.0,0,1,1
60.0,0,1,0,0,0,0,3.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,3.65714119175,153.4,0,0,0
39.0,0,1,0,0,0,0,4.0,1.0,0.0,1.0,1,1,1,1,0,0,0,1,3.03412296034,14.6,0,0,1
55.0,0,1,0,0,0,0,2.0,0.0,1.0,0.0,0,1,0,1,0,0,0,1,5.03456790986,86.1,0,0,0
75.0,1,0,0,0,1,0,2.0,0.0,1.0,1.0,0,1,1,1,0,0,0,1,5.92326752839,44.2,0,0,0
70.0,1,0,0,0,0,0,2.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,8.72362351965,72.9,0,0,1
51.0,1,1,0,0,0,0,3.0,1.0,0.0,1.0,0,1,1,1,0,0,1,0,1.23806778218,0.0,1,0,1
53.0,1,0,1,0,0,0,3.0,1.0,0.0,1.0,0,1,0,1,0,0,1,0,3.3529568719,85.6,1,0,1
51.0,1,1,0,0,0,0,3.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,2.94808433601,0.0,0,1,1
44.0,1,1,0,0,0,0,3.0,1.0,0.0,0.0,0,1,1,0,1,0,0,0,4.01276419239,91.3,0,0,1
33.0,0,1,0,0,0,0,3.0,1.0,0.0,0.0,0,0,0,1,0,0,0,1,6.81781610763,125.8,0,0,1
43.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,1,0,18.0436763177,0.0,1,0,0
41.0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,1,1,1,0,0,1,0,0,1.26645295261,20.7,0,0,1
59.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,4.01276419239,91.3,0,0,1
36.0,1,1,0,0,0,0,4.0,1.0,0.0,1.0,1,1,0,1,0,0,0,1,3.90288486353,4.9,1,0,0
47.0,1,1,0,0,0,0,3.0,1.0,0.0,1.0,1,1,1,0,0,1,0,0,5.2306235496,3.8,0,1,1
79.0,0,1,0,0,0,0,5.0,0.0,0.0,1.0,0,1,0,1,0,0,1,0,14.6335510212,248.5,0,0,0
63.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,0,0,1.03787706021,5.7,1,0,0
48.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,1.33727045426,14.1,1,0,0
52.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,1,1,1,1,0,0,0,1,2.9705226778,14.5,1,0,1
43.0,0,1,0,0,0,0,1.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,5.57286077742,2.9,0,1,1
76.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,1,1,1,0,0,1,0,0,1.23806778218,0.0,1,0,0
29.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,0,1,0,0,0,1,1.59409442352,0.0,0,1,1
65.0,0,0,0,1,0,0,2.0,0.0,1.0,0.0,1,1,0,1,0,0,0,1,7.36217817152,4.9,0,0,1
55.0,1,1,0,0,0,0,3.0,0.0,0.0,1.0,0,1,0,1,0,0,1,0,12.2049077107,188.3,0,0,0
36.0,1,0,0,0,0,1,4.0,1.0,0.0,1.0,1,0,0,1,0,0,1,0,3.16945733451,17.4,1,0,1
76.0,0,1,0,0,0,0,4.0,0.0,0.0,0.0,1,1,1,1,0,0,1,0,5.57938804405,65.6,0,0,1
43.0,0,1,0,0,0,0,5.0,1.0,0.0,0.0,0,1,1,1,0,0,1,0,5.60284334183,5.9,1,0,0
73.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,3.16945733451,17.4,1,0,1
59.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,0,1,0,0,1,0,7.34192503794,5.4,0,1,1
82.0,0,1,0,0,0,0,1.0,0.0,0.0,1.0,1,1,0,1,0,0,0,1,1.80869149098,0.0,0,1,1
56.0,0,1,0,0,0,0,5.0,1.0,0.0,1.0,0,1,1,1,0,0,1,0,1.59409442352,0.0,0,1,1
54.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,2.9705226778,14.5,1,0,1
65.0,0,1,0,0,0,0,1.0,0.0,0.0,1.0,0,1,0,1,0,0,0,1,11.6915611959,0.0,0,1,1
63.0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,5.57286077742,2.9,0,1,0
69.0,0,0,1,0,0,0,1.0,0.0,0.0,1.0,1,1,0,1,0,0,0,1,0.912623878528,0.2,0,0,0
32.0,1,1,0,0,0,0,3.0,1.0,0.0,1.0,1,1,1,1,0,0,0,1,3.16945733451,17.4,1,0,1
55.0,1,1,0,0,0,0,4.0,1.0,0.0,0.0,1,1,0,1,0,0,0,1,18.0436763177,0.0,1,0,1
33.0,0,0,1,0,0,0,1.0,0.0,0.0,1.0,1,1,0,1,0,0,0,1,1.79373645765,41.7,0,0,1
69.0,0,1,0,0,0,0,1.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,13.1293674202,4.2,0,1,0
35.0,1,1,0,0,0,0,3.0,1.0,0.0,1.0,1,1,0,0,0,1,0,0,1.90705057892,0.0,0,1,1
50.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,0,1,0,0,0,1,3.03412296034,14.6,0,0,0
71.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,0,1,0,0,0,1,7.58731363716,68.9,0,0,1
56.0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,4.19268340617,3.1,1,0,1
50.0,1,0,1,0,0,0,4.0,1.0,0.0,1.0,1,1,1,1,0,0,0,1,3.74721457445,13.1,1,0,1
34.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,3.74721457445,13.1,1,0,1
25.0,1,1,0,0,0,0,3.0,1.0,0.0,1.0,0,1,1,1,0,0,1,0,1.79373645765,41.7,0,0,0
70.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,1,1,1,0,0,1,0,3.74721457445,13.1,1,0,1
65.0,1,1,0,0,0,0,4.0,0.0,1.0,0.0,0,1,0,1,0,0,0,1,3.16945733451,17.4,1,0,1
61.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,7.34192503794,5.4,0,1,0
46.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,3.90288486353,4.9,1,0,1
74.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,0,1,0,0,0,1,2.94808433601,0.0,0,1,0
29.0,1,0,1,0,0,0,7.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,3.68808193045,0.0,0,1,0
57.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,3.90288486353,4.9,1,0,1
48.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,1,0,0,1,0,0.912623878528,0.2,0,0,0
65.0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,4.19268340617,3.1,1,0,1
43.0,1,1,0,0,0,0,4.0,1.0,0.0,0.0,1,1,1,1,0,0,0,1,3.74721457445,13.1,1,0,1
43.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,1,1,1,1,0,0,1,0,1.90705057892,0.0,0,1,0
26.0,1,1,0,0,0,0,3.0,0.0,0.0,0.0,1,1,1,1,0,0,0,1,14.7089938853,151.3,0,0,0
79.0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1.90705057892,0.0,0,1,1
39.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,9.57879996016,1.2,1,0,0
50.0,1,0,1,0,0,0,3.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,3.74721457445,13.1,1,0,0
57.0,1,1,0,0,0,0,3.0,1.0,0.0,1.0,1,1,0,1,0,0,1,0,1.79373645765,41.7,0,0,1
71.0,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1.81600143607,23.5,1,0,0
81.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,0,0,1,0,0,4.98490422396,1.1,0,1,0
66.0,0,0,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,1.59409442352,0.0,0,1,0
59.0,1,1,0,0,0,0,3.0,0.0,1.0,0.0,1,1,1,1,0,0,0,1,1.26645295261,20.7,0,0,1
66.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,0,0,4.64277135982,9.0,0,0,1
74.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,0,1,0,0,0,1,20.4586112749,257.5,0,0,0
74.0,0,1,0,0,0,0,1.0,0.0,0.0,1.0,0,1,0,1,0,0,1,0,2.94808433601,0.0,0,1,0
70.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,10.4523917528,178.2,0,0,0
48.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,1.59409442352,0.0,0,1,0
81.0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,17.9799284908,260.5,0,0,1
25.0,0,1,0,0,0,0,4.0,0.0,0.0,1.0,1,0,1,1,0,0,0,1,0.912623878528,0.2,0,0,1
45.0,1,1,0,0,0,0,3.0,1.0,0.0,1.0,0,1,1,1,0,0,1,0,3.74721457445,13.1,1,0,1
33.0,1,1,0,0,0,0,5.0,1.0,0.0,1.0,0,1,1,1,0,0,1,0,10.5951793574,153.0,0,0,1
33.0,0,0,0,0,0,1,2.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,4.01276419239,91.3,0,0,0
51.0,1,0,1,0,0,0,2.0,0.0,0.0,1.0,1,1,0,1,0,0,0,1,2.23265529546,23.4,1,0,1
53.0,0,1,0,0,0,0,4.0,1.0,0.0,1.0,0,1,0,1,0,0,1,0,1.83978271224,9.9,1,0,1
64.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,2.41064832357,0.0,0,1,1
66.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,0,1,0,0,0,1,2.80785569976,0.0,0,1,1
30.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1.06021991934,6.6,1,0,1
79.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,0,1,1.90705057892,0.0,0,1,0
28.0,0,0,0,0,1,0,5.0,1.0,0.0,0.0,0,0,1,1,0,0,1,0,3.03412296034,14.6,0,0,1
60.0,0,1,0,0,0,0,2.0,0.0,1.0,0.0,1,1,1,1,0,0,1,0,4.01276419239,91.3,0,0,1
75.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,1.38892133377,11.9,1,0,1
27.0,0,1,0,0,0,0,3.0,1.0,0.0,1.0,0,1,1,1,0,0,1,0,3.74721457445,13.1,1,0,1
67.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,0.912623878528,0.2,0,0,1
77.0,1,1,0,0,0,0,1.0,0.0,0.0,1.0,0,1,1,1,0,0,0,0,3.74721457445,13.1,1,0,1
48.0,1,0,0,0,0,0,3.0,1.0,0.0,0.0,1,1,1,1,0,0,1,0,3.74721457445,13.1,1,0,0
72.0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,14.6335510212,248.5,0,0,1
51.0,0,1,0,0,0,0,3.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,2.80785569976,0.0,0,1,1
50.0,1,1,0,0,0,0,1.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,8.90677460423,-5.4,0,1,1
61.0,0,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,0,1,0,0,1,0,2.80785569976,0.0,0,1,0
58.0,1,1,0,0,0,0,3.0,0.0,0.0,1.0,1,1,1,1,0,0,0,1,2.80785569976,0.0,0,1,1
41.0,0,0,1,0,0,0,3.0,1.0,0.0,1.0,0,1,1,1,0,0,0,1,2.23265529546,23.4,1,0,1
50.0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,2.23265529546,23.4,1,0,1
45.0,0,1,0,0,0,0,4.0,1.0,0.0,1.0,0,1,1,1,0,0,0,1,1.03787706021,5.7,1,0,1
65.0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,5.03456790986,86.1,0,0,0
51.0,1,1,0,0,0,0,3.0,1.0,0.0,1.0,1,1,1,1,0,0,0,1,12.2049077107,188.3,0,0,1
58.0,0,1,0,0,0,0,2.0,0.0,0.0,0.0,0,1,1,1,0,0,1,0,12.0445396018,101.2,0,0,0
45.0,1,1,0,0,0,0,1.0,0.0,0.0,1.0,1,1,1,0,0,1,0,0,1.90705057892,0.0,0,1,0
53.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,0,1,0,0,0,1,0.912623878528,0.2,0,0,0
48.0,1,1,0,0,0,0,5.0,1.0,0.0,1.0,0,1,1,1,0,0,0,1,6.36782842395,2.3,1,0,0
59.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,0,1,0,0,1,0,3.3529568719,85.6,1,0,1
43.0,1,1,0,0,0,0,4.0,1.0,0.0,1.0,1,1,0,1,0,0,1,0,4.64277135982,9.0,0,0,0
48.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,0,1,0,0,1,0,0,8.90677460423,-5.4,0,1,1
51.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,1,1,0,0,1,0,2.80785569976,0.0,0,1,0
52.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,0,1,0,1,0,0,0,1,17.9799284908,260.5,0,0,0
33.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,0,1,0,0,1,0,0,7.04682057895,8.1,0,1,0
53.0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,1,0,1,1,0,0,1,0,3.3267096343,20.5,0,0,1
56.0,1,1,0,0,0,0,2.0,0.0,0.0,1.0,1,1,0,1,0,0,1,0,5.57286077742,2.9,0,1,0
